Name,Team Name,Position,Age,Season,FIFA rating,Injury,Date of Injury,Date of return,Match1_before_injury_Result,Match1_before_injury_Opposition,Match1_before_injury_GD,Match1_before_injury_Player_rating,Match2_before_injury_Result,Match2_before_injury_Opposition,Match2_before_injury_GD,Match2_before_injury_Player_rating,Match3_before_injury_Result,Match3_before_injury_Opposition,Match3_before_injury_GD,Match3_before_injury_Player_rating,Match1_missed_match_Result,Match1_missed_match_Opposition,Match1_missed_match_GD,Match2_missed_match_Result,Match2_missed_match_Opposition,Match2_missed_match_GD,Match3_missed_match_Result,Match3_missed_match_Opposition,Match3_missed_match_GD,Match1_after_injury_Result,Match1_after_injury_Opposition,Match1_after_injury_GD,Match1_after_injury_Player_rating,Match2_after_injury_Result,Match2_after_injury_Opposition,Match2_after_injury_GD,Match2_after_injury_Player_rating,Match3_after_injury_Result,Match3_after_injury_Opposition,Match3_after_injury_GD,Match3_after_injury_Player_rating,days_out
Eric Dier,Tottenham,Center Back,28,2021/22,80,Thigh Problems,,,win,Crystal Palace,3,7.5,draw,Southampton,0,7.3,win,Watford,1,6.8,win,Leicester,1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Chelsea,-2,6.7,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,
Eric Dier,Tottenham,Center Back,28,2021/22,80,Thigh Problems,,,lose,Chelsea,-2,6.5,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Southampton,-1,lose,Wolves,-2,N.A.,N.A.,N.A.,win,Man City,1,7.3,lose,Burnley,-1,6.9,win,Leeds,1,8.4,
Ryan Sessegnon,Tottenham,Left Back,21,2021/22,74,Bruise,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,West Ham,-1,lose,Man United,-3,draw,Everton,0,win,Leeds,1,6.5,win,Brentford,3,6.7,draw,Liverpool,0,6.8,
Ryan Sessegnon,Tottenham,Left Back,21,2021/22,74,Muscle injury,,,win,Norwich City,3,8.2,draw,Liverpool,0,6.7,N.A.,N.A.,N.A.,N.A.,win,Crystal Palace,3,draw,Southampton,0,win,Everton,1,lose,Chelsea,-2,6.8,lose,Wolves,-2,6.5,win,Man City,1,7.5,
Ryan Sessegnon,Tottenham,Left Back,22,2021/22,75,Hamstring injury,,,lose,Burnley,-1,5.9,win,Leeds,4,6.4,win,Everton,5,7.4,lose,Man United,-1,win,Brighton,2,win,West Ham,2,draw,Brentford,0,7.8,win,Leicester,2,7.3,draw,Liverpool,0,7.4,
Ryan Sessegnon,Tottenham,Left Back,23,2022/23,76,Hamstring injury,,,lose,Arsenal,-2,8.1,lose,Man City,-2,7.3,win,Man City,1,6.5,lose,Leicester,-3,win,West Ham,2,win,Chelsea,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,
Emerson Royal,Tottenham,Right Back,22,2021/22,78,Unknown surgery,,,draw,Everton,0,6.6,win,Leeds,1,6.7,win,Brentford,2,6.6,win,Norwich City,3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Liverpool,0,6.2,win,Crystal Palace,3,8.3,draw,Southampton,0,6.3,
Emerson Royal,Tottenham,Right Back,24,2022/23,78,Knee injury,,,win,West Ham,2,7.9,win,Chelsea,2,7.2,lose,Wolves,-1,6.9,draw,Everton,0,win,Brighton,1,lose,Bournemouth,-1,win,Crystal Palace,1,7.3,lose,Aston Villa,-1,6.4,lose,Brentford,-2,6.1,
Matt Doherty,Tottenham,Right Back,28,2020/21,74,Coronavirus,,,win,Burnley,1,7.5,win,Brighton,1,6.7,win,West Brom,1,7.4,win,Man City,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Wolves,0,6.5,win,Leeds,3,6.2,N.A.,N.A.,N.A.,N.A.,
Matt Doherty,Tottenham,Right Back,29,2020/21,81,Unknown injury,,,draw,Wolves,0,6.5,win,Leeds,3,6.2,N.A.,N.A.,N.A.,N.A.,win,Sheffield,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Liverpool,-2,5.6,win,West Brom,2,6.2,lose,West Ham,-1,6.1,
Matt Doherty,Tottenham,Right Back,29,2020/21,81,Muscle injury,,,win,Fulham,1,6.7,win,Crystal Palace,3,7.5,lose,Arsenal,-1,6.2,win,Aston Villa,2,draw,Newcastle,0,lose,Man United,-2,lose,Aston Villa,-1,6.8,win,Leicester,2,7.4,win,Man City,1,7.8,
Matt Doherty,Tottenham,Right Back,29,2021/22,81,Unknown injury,,,lose,Aston Villa,-1,7.4,win,Leicester,2,5.7,win,Man City,1,6.5,win,Newcastle,1,lose,West Ham,-1,N.A.,N.A.,N.A.,draw,Everton,0,6.8,win,Norwich City,3,6.7,draw,Southampton,0,7.9,
Matt Doherty,Tottenham,Right Midfielder,30,2021/22,77,Internal ligament tear,,,win,West Ham,2,6.8,win,Newcastle,4,7.3,win,Aston Villa,4,5.8,lose,Brighton,-1,draw,Brentford,0,win,Leicester,2,win,Southampton,3,5.6,lose,Arsenal,-2,5.3,win,Brighton,1,6.4,
Pierre Emile Hojberg,Tottenham,Defensive Midfielder,28,2022/23,84,Bruise,,,lose,Liverpool,-1,6.4,win,Crystal Palace,1,6.7,lose,Aston Villa,-1,7,lose,Brighton,-2,win,Leeds,3,N.A.,N.A.,N.A.,win,Man United,2,5.8,win,Bournemouth,2,6.6,win,Burnley,3,6.9,
Rodrigo Bentacur,Tottenham,Defensive Midfielder,25,2021/22,79,Ankle injury,,,lose,Wolves,-2,6.6,win,Man City,1,6.5,lose,Burnley,-1,6.1,win,Leeds,4,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Everton,5,7.1,lose,Man United,1,6.9,win,Brighton,2,8.4,
Rodrigo Bentacur,Tottenham,Defensive Midfielder,25,2022/23,79,Head injury,,,draw,Chelsea,0,6.6,win,Wolves,1,7,win,Nottm Forest,2,7,draw,West Ham,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Fulham,1,6.8,win,Leicester,4,8.9,lose,Arsenal,-2,6,
Rodrigo Bentacur,Tottenham,Defensive Midfielder,25,2022/23,79,Adductor pain,,,win,Bournemouth,1,7.7,lose,Liverpool,-1,6.9,win,Leeds,1,6.8,draw,Brentford,0,lose,Aston Villa,-2,win,Crystal Palace,4,lose,Man City,-2,5.2,win,Fulham,1,6.3,win,Man City,1,5.4,
Rodrigo Bentacur,Tottenham,Defensive Midfielder,26,2022/23,82,Cruciate ligament tear,,,win,Fulham,1,6.9,win,Man City,1,6.9,N.A.,N.A.,N.A.,N.A.,win,Fulham,1,win,Man City,1,lose,Leicester,-3,win,Crystal Palace,1,5.6,lose,Chelsea,-3,5.8,lose,Wolves,-1,6.2,
Rodrigo Bentacur,Tottenham,Defensive Midfielder,26,2023/24,82,Torn ankle ligaments,,,lose,Chelsea,-2,5.8,lose,Wolves,-1,6.2,lose,Aston Villa,-1,6.3,draw,Man City,0,lose,West Ham,-1,win,Newcastle,3,win,Bournemouth,2,6.5,draw,Man United,0,7.2,win,Brentford,1,6.5,
Tanguy Ndombele,Tottenham,Central Midfielder ,22,2019/20,81,Hamstring injury,,,win,Aston Villa,2,7.6,draw,Man City,0,7.6,N.A.,N.A.,N.A.,N.A.,lose,Newcastle,-1,draw,Arsenal,0,N.A.,N.A.,N.A.,win,Crystal Palace,4,6.3,lose,Leicester,-1,6.4,win,Southampton,2,7.6,
Tanguy Ndombele,Tottenham,Central Midfielder ,22,2019/20,81,Groin Strain,,,lose,Liverpool,-1,5.7,draw,Everton,0,6.4,draw,Sheffield,0,6.1,win,West Ham,1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Bournemouth,1,7.4,lose,Man United,-1,6,N.A.,N.A.,N.A.,N.A.,
Tanguy Ndombele,Tottenham,Central Midfielder ,22,2019/20,81,Groin Strain,,,win,Bournemouth,1,7.4,lose,Man United,-1,6,N.A.,N.A.,N.A.,N.A.,win,Burnley,5,win,Wolves,1,N.A.,N.A.,N.A.,lose,Chelsea,-2,6.1,draw,Norwich City,0,7.3,lose,Southampton,-1,6.2,
Tanguy Ndombele,Tottenham,Central Midfielder ,23,2019/20,80,Groin Strain,,,draw,Norwich City,0,7.3,lose,Southampton,-1,6.2,N.A.,N.A.,N.A.,N.A.,lose,Liverpool,-1,draw,Watford,0,N.A.,N.A.,N.A.,win,Man City,2,6.8,win,Chelsea,-1,6.4,lose,Wolves,-1,6.5,
Tanguy Ndombele,Tottenham,Central Midfielder ,23,2019/20,80,Knock,,,draw,Burnley,0,6.1,lose,Sheffield,-2,6.1,draw,Bournemouth,0,6.3,win,Newcastle,3,win,Leicester,3,draw,Crystal Palace,0,lose,Everton,-1,6,win,Southampton,3,6,draw,Newcastle,0,6.3,
Tanguy Ndombele,Tottenham,Central Midfielder ,23,2020/21,80,Unknown injury,,,win,West Brom,1,6.2,win,Man City,2,6.9,draw,Chelsea,0,6.6,win,Arsenal,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Crystal Palace,0,6.5,lose,Leicester,-2,5.9,draw,Wolves,1,7.3,
Giovani Lo Celso,Tottenham,Central Midfielder ,23,2019/20,82,Hip injury,,,draw,Man City,0,5.8,lose,Newcastle,-1,5.9,draw,Arsenal,0,5.9,win,Crystal Palace,4,lose,Leicester,-1,win,Southampton,1,lose,Liverpool,-1,6,draw,Everton,1,6.2,draw,Sheffield,1,7.1,
Giovani Lo Celso,Tottenham,Central Midfielder ,24,2020/21,82,Hamstring injury,,,win,Newcastle,2,6.8,win,Leicester,3,6,draw,Crystal Palace,0,7.5,lose,Everton,-1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Southampton,3,6.1,draw,Newcastle,0,6.9,N.A.,N.A.,N.A.,N.A.,
Giovani Lo Celso,Tottenham,Central Midfielder ,24,2020/21,82,Muscle Strain,,,win,Southampton,3,6.1,draw,Newcastle,0,6.9,N.A.,N.A.,N.A.,N.A.,win,Man United,5,draw,West Ham,0,N.A.,N.A.,N.A.,win,Burnley,1,6,win,Brighton,1,6,win,West Brom,1,6.4,
Giovani Lo Celso,Tottenham,Central Midfielder ,24,2020/21,82,Hamstring injury,,,draw,Crystal Palace,0,6.3,lose,Liverpool,-1,6.8,N.A.,N.A.,N.A.,N.A.,draw,Wolves,0,win,Leeds,3,draw,Fulham,0,win,Aston Villa,2,5.8,draw,Newcastle,0,6.3,lose,Man United,-2,6.6,
Giovani Lo Celso,Tottenham,Central Midfielder ,26,2021/22,88,Quarantine,,,win,Wolves,2,6.4,win,Man City,1,6.2,win,Wolves,1,6.5,lose,Crystal Palace,-3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Chelsea,-3,6.2,win,Aston Villa,1,6.5,lose,West Ham,-1,7.3,
Giovani Lo Celso,Tottenham,Central Midfielder ,25,2021/22,88,Knee injury,,,lose,West Ham,-1,6.9,lose,Man United,-3,7.3,draw,Everton,0,5.8,win,Leeds,1,win,Brentford,2,win,Norwich City,3,win,Watford,1,5.7,win,Leicester,1,5.9,N.A.,N.A.,N.A.,N.A.,
Giovani Lo Celso,Tottenham,Central Midfielder ,25,2021/22,88,Shin injury,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Crystal Palace,3,draw,Southampton,1,N.A.,N.A.,N.A.,win,Watford,1,5.8,win,Leicester,1,5.9,N.A.,N.A.,N.A.,N.A.,
Giovani Lo Celso,Tottenham,Central Midfielder ,27,2023/24,81,Hamstring injury,,,win,Bournemouth,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Burnley,3,win,Sheffield,1,draw,Arsenal,0,win,Fulham,2,6.8,lose,Wolves,-1,7.4,lose,Aston Villa,-1,7.7,
Giovani Lo Celso,Tottenham,Central Midfielder ,27,2023/24,81,Unknown injury,,,draw,Man City,0,7.4,lose,West Ham,-1,7.1,win,Newcastle,3,6.7,win,Nottm Forest,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Everton,1,6.1,lose,Brighton,-2,7.4,win,Bournemouth,2,8.2,
Giovani Lo Celso,Tottenham,Central Midfielder ,28,2023/24,80,Muscle Strain,,,win,Everton,1,6.1,lose,Brighton,-2,5.8,win,Bournemouth,2,8.2,draw,Man United,0,win,Brentford,1,draw,Everton,0,lose,Wolves,-1,7.8,win,Crystal Palace,2,8.2,lose,Fulham,-3,8.3,
Giovani Lo Celso,Tottenham,Central Midfielder ,28,2023/24,80,Knee injury,,,lose,Liverpool,-2,6.8,win,Burnley,1,6.7,lose,Man City,-2,7.2,win,Sheffield,3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,
Bryan Gil,Tottenham,Left winger,20,2021/22,66,Hamstring injury,,,lose,Arsenal,-2,5.9,win,Aston Villa,1,6.3,lose,West Ham,-1,6.9,lose,Man United,-3,draw,Everton,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,
Bryan Gil,Tottenham,Left winger,20,2021/22,73,Coronavirus,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Liverpool,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Crystal Palace,3,5.8,draw,Southampton,0,5.6,win,Watford,1,5.6,
Bryan Gil,Tottenham,Left winger,21,2022/23,77,Knock,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,West Ham,0,win,Fulham,1,N.A.,N.A.,N.A.,win,Bournemouth,1,5.7,lose,Aston Villa,-2,5.5,win,Crystal Palace,4,6.6,
Bryan Gil,Tottenham,Left winger,22,2023/24,77,Inflammation of pubic bone,,,lose,Aston Villa,-2,6.9,win,Crystal Palace,4,7.3,lose,Arsenal,-2,7,draw,Brentford,0,win,Man United,2,win,Brentford,2,win,Crystal Palace,1,6.3,lose,Wolves,-1,6.6,lose,Aston Villa,-1,6.6,
Bryan Gil,Tottenham,Left winger,22,2020/21,66,Knock,,,win,Southampton,3,6.8,draw,Newcastle,0,7.2,draw,West Ham,0,7.4,win,Burnley,1,win,Brighton,1,win,West Brom,1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,
Nick Pope,Burnley,Goalkeeper,28,2020/21,82,head injury,2020-11-27,2020-12-04,win,Crystal Palace,1,7.9,draw,Brighton,0,7.5,lose,Chelsea,-3,6,lose,Man City,-5,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Everton,0,7.2,win,Arsenal,1,8.3,draw,Aston Villa,0,8,7.0
Nick Pope,Burnley,Goalkeeper,28,2020/21,82,knee surgery,2021-05-12,2021-06-30,win,Wolves,4,6.6,lose,West Ham,-1,5.7,win,Fulham,2,7.5,lose,Leeds,-4,lose,Liverpool,-3,lose,Sheffield,-1,lose,Brighton,-1,6.3,lose,Liverpool,-2,7.1,draw,Leeds,0,6,49.0
Nick Pope,Burnley,Goalkeeper,29,2021/22,82,Coronavirus,2021-12-29,2022-01-06,draw,Wolves,0,6,lose,Newcastle,-1,7,draw,West Ham,0,9,lose,Man United,-2,lose,Leeds,-2,N.A.,N.A.,N.A.,draw,Arsenal,0,8,draw,Watford,0,6,draw,Man United,0,8,8.0
James Tarkowski,Burnley,Center Back,27,2020/21,81,toe injury,2020-09-16,2020-09-29,lose,Brighton,-1,6,win,Norwich City,2,6.6,draw,Wolves,0,7,lose,Leicester,-2,lose,Southampton,-1,N.A.,N.A.,N.A.,lose,Newcastle,-2,5.8,draw,West Brom,0,7.4,lose,Tottenham,-1,6.8,13.0
Ben Mee,Burnley,Center Back,30,2019/20,78,hamstring strain,2020-07-03,2020-11-05,win,Crystal Palace,1,7.7,win,Watford,1,7.2,lose,Man City,-5,4.7,draw,Sheffield,0,win,West Ham,1,draw,Liverpool,0,draw,Brighton,0,6.7,win,Crystal Palace,1,6.6,lose,Man City,-5,5.2,125.0
Ben Mee,Burnley,Center Back,31,2020/21,79,head injury,2021-02-14,2021-02-21,win,Crystal Palace,3,6.5,draw,Brighton,0,6.4,lose,Man City,-2,5.6,draw,Fulham,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,West Brom,0,6,lose,Tottenham,-4,5,draw,Leicester,0,7,7.0
Ben Mee,Burnley,Center Back,32,2021/22,79,hairline fracture,2022-03-01,2022-06-30,lose,Leicester,-2,7.2,draw,Crystal Palace,0,6.5,win,Tottenham,1,8.1,lose,Chelsea,-4,lose,Brentford,-2,lose,Man City,-2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,121.0
Erik Pieters,Burnley,Center Back,32,2020/21,74,calf injury,2020-10-20,2020-11-22,draw,West Brom,0,6.8,lose,Leicester,-2,5.1(S),lose,Brighton,-1,7,lose,Tottenham,-1,draw,Brighton,0,lose,Chelsea,-3,lose,Man City,-5,6.2(S),win,Wolves,1,5.7,lose,Leeds,1,5.9,33.0
Erik Pieters,Burnley,Center Back,33,2021/22,73,knee injury,2022-02-26,2022-05-02,draw,Crystal Palace,0,6.1,win,Tottenham,1,7.5,win,Brighton,3,7.1,lose,Leicester,-2,lose,Chelsea,-4,lose,Brentford,-2,lose,Aston Villa,-2,6.6(S),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,65.0
Charlie Taylor,Burnley,Left Back,26,2019/20,76,hamstring strain,2019-12-01,2019-12-20,lose,Crystal Palace,-2,6,win,Watford,3,6.9,win,West Ham,3,6.5,lose,Man City,-3,lose,Tottenham,-5,win,Newcastle,1,win,Bournemouth,1,7,lose,Everton,-1,6.9,lose,Man United,-2,5.2,19.0
Charlie Taylor,Burnley,Left Back,26,2019/20,76,hamstring strain,2020-02-03,2020-02-14,draw,Arsenal,0,7,win,Man United,2,6.2,win,Leicester,1,7,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Southampton,1,6.8,win,Bournemouth,3,7,draw,Newcastle,0,6.7,11.0
Charlie Taylor,Burnley,Left Back,26,2020/21,76,hamstring strain,2020-07-16,2020-09-16,draw,Wolves,0,5.9,draw,Liverpool,0,5.6,win,West Ham,1,7.4,win,Norwich City,2,lose,Brighton,-1,N.A.,N.A.,N.A.,lose,Leicester,-2,5.7,lose,Southampton,-1,6.5,lose,Newcastle,-2,5.8,62.0
Charlie Taylor,Burnley,Left Back,27,2020/21,76,hamstring strain,2020-12-30,2021-02-15,win,Liverpool,1,6.3,lose,Leeds,-1,6.4,win,Wolves,1,6.4,lose,West Ham,-1,win,Aston Villa,1,lose,Chelsea,-2,draw,Fulham,0,6.4,draw,West Brom,0,6.2,lose,Tottenham,-4,5.4,47.0
Charlie Taylor,Burnley,Left Back,28,2021/22,76,Bruise on ankle,2022-01-07,2022-02-25,lose,Leeds,-2,7,lose,Man United,-2,5.5,draw,West Ham,0,6.6,draw,Arsenal,0,draw,Watford,0,draw,Man United,0,draw,Crystal Palace,0,6.6(S),lose,Leicester,-2,6.3,lose,Chelsea,-4,6,49.0
Matthew Lowton,Burnley,Right Back,30,2019/20,75,knee injury,2020-02-03,2020-06-10,draw,Arsenal,0,7,win,Man United,2,6.1,lose,Chelsea,-3,4.7,win,Southampton,1,win,Bournemouth,3,draw,Newcastle,0,lose,Man City,-5,5.2,win,Watford,1,7,N.A.,N.A.,N.A.,N.A.,128.0
Matthew Lowton,Burnley,Right Back,31,2019/20,75,ankle and knee injury,2020-06-28,2020-10-25,lose,Man City,-5,5.2,win,Watford,1,7,N.A.,N.A.,N.A.,N.A.,win,Crystal Palace,1,draw,Sheffield,0,win,West Ham,1,lose,Tottenham,-3,6.9,lose,Chelsea,-3,6.1,draw,Brighton,0,6.6,119.0
Phil Bardsley,Burnley,Right Back,34,2019/20,72,knock,2019-12-05,2019-12-13,lose,Man City,-3,5.2,lose,Crystal Palace,-2,6.1,win,Watford,3,6.7,lose,Tottenham,-5,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Newcastle,1,6.7,win,Bournemouth,1,6.7,lose,Everton,-1,6,8.0
Phil Bardsley,Burnley,Right Back,34,2019/20,72,back injury,2020-01-20,2020-02-01,win,Leicester,1,6.4,lose,Aston Villa,-1,6.4,lose,Man United,-2,6.1,win,Man United,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Crystal Palace,1,6.5,draw,Sheffield,0,6.4,win,West Ham,1,6.8,12.0
Jack Cork,Burnley,Defensive Midfielder,30,2019/20,76,shoulder injury,2019-09-29,2019-10-25,draw,Aston Villa,0,6.1,win,Norwich City,1,7.3,draw,Brighton,0,6.5,win,Everton,1,lose,Leicester,-1,N.A.,N.A.,N.A.,lose,Chelsea,-2,6.7,lose,Sheffield,-3,6.1,win,West Ham,3,6.7,26.0
Jack Cork,Burnley,Defensive Midfielder,31,2020/21,77,broken foot,2020-06-30,2020-12-13,win,Crystal Palace,1,6.2,win,Watford,1,6.4,lose,Man City,-5,5.5,draw,Sheffield,0,win,West Ham,1,draw,Liverpool,0,win,Aston Villa,1,5.8(S),lose,Chelsea,-2,5.6,lose,Man City,-2,5.4,166.0
Ashley Westwood,Burnley,Defensive Midfielder,30,2019/20,77,groin injury,2019-11-24,2019-12-13,win,Watford,3,6.7,win,West Ham,3,6.5,lose,Sheffield,-3,6.5,lose,Crystal Palace,-2,lose,Man City,-3,lose,Tottenham,-5,win,Newcastle,1,7.5,win,Bournemouth,1,6.6,lose,Everton,-1,6.4,19.0
Ashley Westwood,Burnley,Defensive Midfielder,33,2021/22,77,broken ankle,2022-04-17,2022-12-31,N.A.,N.A.,N.A.,N.A.,lose,Norwich City,-2,7,win,Everton,1,6,win,Southampton,2,win,Wolves,1,win,Watford,1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,258.0
Josh Brownhill,Burnley,Central Midfielder,24,2020/21,76,ankle injury,2021-01-28,2021-02-12,win,Aston Villa,1,5.9,win,Liverpool,1,6.4,lose,West Ham,1,6.4,lose,Chelsea,-2,lose,Man City,-2,draw,Brighton,0,draw,Fulham,0,5.9(S),draw,West Brom,0,6.2,lose,Tottenham,-4,6.2,15.0
Josh Brownhill,Burnley,Central Midfielder,26,2021/22,75,Coronavirus,2021-12-13,2022-01-06,draw,West Ham,0,5.8(S),lose,Newcastle,-1,6.3,draw,Wolves,0,6.8,lose,Man United,-2,lose,Leeds,-2,N.A.,N.A.,N.A.,draw,Arsenal,0,5.8,draw,Man United,0,6.1,lose,Liverpool,-1,7,24.0
Robbie Brady,Burnley,Left Midfielder,28,2020/21,74,chest injury,2020-09-21,2020-10-02,lose,Leicester,-2,6,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Southampton,-1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,West Brom,0,5.9(S),lose,Chelsea,-3,5.9(S),draw,Brighton,0,6.8,11.0
Robbie Brady,Burnley,Left Midfielder,28,2020/21,74,hamstring injury,2020-11-24,2020-12-04,win,Crystal Palace,1,5.7(S),draw,Brighton,0,6.8,lose,Chelsea,-3,5.9(S),lose,Man City,-5,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Everton,0,7.8,win,Arsenal,1,6.9,draw,Aston Villa,0,5.6,10.0
Robbie Brady,Burnley,Left Midfielder,28,2020/21,74,hamstring injury,2020-12-22,2020-12-28,win,Arsenal,1,6.9,draw,Aston Villa,0,5.6,win,Wolves,1,6.6,lose,Leeds,-1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Sheffield,1,6.3,lose,Man United,-1,5.9,lose,West Ham,-1,6.6,6.0
Robbie Brady,Burnley,Left Midfielder,29,2020/21,74,calf injury,2021-02-01,2021-02-12,lose,Chelsea,-2,6.1,win,Aston Villa,1,5.9,win,Liverpool,1,5.7,lose,Man City,-2,draw,Brighton,0,N.A.,N.A.,N.A.,win,Crystal Palace,3,6.4(S),draw,Fulham,0,5.3(S),draw,Arsenal,0,5.7(S),11.0
Dwight McNeil,Burnley,Left winger,21,2020/21,77,groin injury,2020-12-22,2021-01-11,win,Wolves,1,5.9,draw,Aston Villa,0,6.1,win,Arsenal,1,6,lose,Leeds,1,win,Sheffield,1,N.A.,N.A.,N.A.,lose,Man United,-1,5.8(S),lose,West Ham,-1,5.9(S),win,Liverpool,1,6.5,20.0
Jóhann Berg Gudmundsson,Burnley,Right winger,28,2019/20,77,calf strain,2019-08-26,2019-09-27,win,Southampton,3,6.9,lose,Arsenal,1,5.9,draw,Wolves,0,5.6,lose,Liverpool,-3,draw,Brighton,0,win,Norwich City,2,win,Everton,1,5.9,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,32.0
Jóhann Berg Gudmundsson,Burnley,Right winger,29,2019/20,77,hamstring strain,2019-10-13,2019-12-25,win,Everton,1,5.9,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Leicester,-1,lose,Chelsea,-2,lose,Man City,-3,lose,Everton,-1,5.3(S),lose,Man United,-2,5.6(S),lose,Aston Villa,-1,6.1(S),73.0
Jóhann Berg Gudmundsson,Burnley,Right winger,29,2019/20,77,hamstring strain,2020-01-05,2020-07-04,lose,Everton,-1,5.3(S),lose,Man United,-2,5.6(S),lose,Aston Villa,-1,6.1(S),lose,Chelsea,-3,win,Leicester,1,win,Man United,2,draw,Liverpool,0,5.6(S),draw,Wolves,0,6.2(S),win,Norwich City,2,6.7,181.0
Jóhann Berg Gudmundsson,Burnley,Right winger,29,2020/21,77,knee injury,2020-09-18,2020-10-02,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Leicester,-2,lose,Southampton,-1,N.A.,N.A.,N.A.,lose,Newcastle,-2,5.8,draw,West Brom,0,5.5,lose,Tottenham,-1,6.2,14.0
Jóhann Berg Gudmundsson,Burnley,Right winger,30,2020/21,77,hamstring strain,2020-10-28,2020-11-05,lose,Newcastle,-2,5.8,draw,West Brom,0,5.5,lose,Tottenham,-1,6.2,lose,Chelsea,-3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Crystal Palace,1,6.1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,8.0
Jóhann Berg Gudmundsson,Burnley,Right winger,30,2020/21,77,hamstring strain,2020-11-29,2021-01-11,win,Crystal Palace,1,6.1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Everton,0,win,Arsenal,1,draw,Aston Villa,0,lose,Man United,-1,5.9,lose,West Ham,-1,5.8,win,Liverpool,1,6(S),43.0
Jóhann Berg Gudmundsson,Burnley,Right winger,30,2020/21,77,groin strain,2021-02-18,2021-03-04,draw,Fulham,0,5.6,win,Crystal Palace,3,7.4,draw,Brighton,0,7.3,draw,West Brom,0,lose,Tottenham,-4,draw,Leicester,0,draw,Arsenal,0,6.4,win,Everton,1,6.1,lose,Southampton,-1,6.9,14.0
